date,city,latitude,longitude,water_level_m,precipitation_mm,flood_alert_flag
2016-11-14,Malappuram,11.2588,76.3183,3.46,176.4,Yellow
2016-11-14,Kozhikode,11.2588,75.7804,7.76,153.67,Red
2016-11-14,Wayanad,11.6854,76.132,6.05,95.97,Yellow
2016-11-14,Kannur,11.8745,75.3704,3.39,149.55,Yellow
2016-11-14,Kasaragod,12.499,75.0577,4.93,100.11,Yellow
2016-11-14,Pathanamthitta,9.2646,76.7874,4.49,99.66,Yellow
2016-11-14,Idukki,9.8501,77.0166,6.97,80.88,Yellow
2016-11-15,Thiruvananthapuram,8.5241,76.9366,3.84,232.46,Red
2016-11-15,Kollam,8.8932,76.6141,5.15,86.76,Yellow
2016-11-15,Alappuzha,9.4981,76.3388,4.7,93.91,Yellow
2016-11-15,Kottayam,9.5916,76.5222,3.94,125.51,Yellow
2016-11-15,Ernakulam,10.0827,76.2711,2.11,92.9,Yellow
2016-11-15,Thrissur,10.5276,76.2144,3.04,87.16,Yellow
2016-11-15,Palakkad,10.7867,76.6548,2.06,138.74,Yellow
2016-11-15,Malappuram,11.2588,76.3183,5.54,79.65,Yellow
2016-11-15,Kozhikode,11.2588,75.7804,7.3,128.01,Red
2016-11-15,Wayanad,11.6854,76.132,3.84,145.46,Yellow
2016-11-15,Kannur,11.8745,75.3704,4.45,94.31,Yellow
2016-11-15,Kasaragod,12.499,75.0577,4.73,150.91,Yellow
2016-11-15,Pathanamthitta,9.2646,76.7874,3.25,132.71,Yellow
2016-11-15,Idukki,9.8501,77.0166,8.2,96.35,Red
2016-11-16,Thiruvananthapuram,8.5241,76.9366,4.89,102.5,Yellow
2016-11-16,Kollam,8.8932,76.6141,3.8,166.72,Yellow
2016-11-16,Alappuzha,9.4981,76.3388,6.2,167.51,Orange
2016-11-16,Kottayam,9.5916,76.5222,5.89,177.23,Orange
2016-11-16,Ernakulam,10.0827,76.2711,2.31,157.84,Yellow
2016-11-16,Thrissur,10.5276,76.2144,6.78,155.76,Orange
2016-11-16,Palakkad,10.7867,76.6548,2.27,161.3,Yellow
2016-11-16,Malappuram,11.2588,76.3183,5.54,58.78,Yellow
2016-11-16,Kozhikode,11.2588,75.7804,7.86,166.92,Red
2016-11-16,Wayanad,11.6854,76.132,4.88,132.08,Yellow
2016-11-16,Kannur,11.8745,75.3704,6.85,226.78,Red
2016-11-16,Kasaragod,12.499,75.0577,5.33,180.76,Orange
2016-11-16,Pathanamthitta,9.2646,76.7874,3.4,126.62,Yellow
2016-11-16,Idukki,9.8501,77.0166,6.12,99.05,Yellow
2016-11-17,Thiruvananthapuram,8.5241,76.9366,5.43,151.43,Orange
2016-11-17,Kollam,8.8932,76.6141,3.68,94.42,Yellow
2016-11-17,Alappuzha,9.4981,76.3388,5.87,111.45,Yellow
2016-11-17,Kottayam,9.5916,76.5222,6.6,123.23,Yellow
2016-11-17,Ernakulam,10.0827,76.2711,3.3,141.44,Yellow
2016-11-17,Thrissur,10.5276,76.2144,6.69,126.5,Yellow
2016-11-17,Palakkad,10.7867,76.6548,3.16,69.11,Yellow
2016-11-17,Malappuram,11.2588,76.3183,4.89,161.05,Yellow
2016-11-17,Kozhikode,11.2588,75.7804,7.68,118.43,Red
2016-11-17,Wayanad,11.6854,76.132,5.45,109.88,Yellow
2016-11-17,Kannur,11.8745,75.3704,2.93,210.98,Red
2016-11-17,Kasaragod,12.499,75.0577,5.08,120.7,Yellow
2016-11-17,Pathanamthitta,9.2646,76.7874,3.16,188.07,Yellow
2016-11-17,Idukki,9.8501,77.0166,5.4,135.48,Yellow
2016-11-18,Thiruvananthapuram,8.5241,76.9366,3.72,113.56,Yellow
2016-11-18,Kollam,8.8932,76.6141,5.2,77.23,Yellow
2016-11-18,Alappuzha,9.4981,76.3388,3.46,74.72,Yellow
2016-11-18,Kottayam,9.5916,76.5222,4.71,142.97,Yellow
2016-11-18,Ernakulam,10.0827,76.2711,6.4,122.7,Yellow
2016-11-18,Thrissur,10.5276,76.2144,6.44,157.96,Orange
2016-11-18,Palakkad,10.7867,76.6548,4.1,165.58,Yellow
2016-11-18,Malappuram,11.2588,76.3183,3.2,133.9,Yellow
2016-11-18,Kozhikode,11.2588,75.7804,4.48,96.49,Yellow
2016-11-18,Wayanad,11.6854,76.132,3.95,103.71,Yellow
2016-11-18,Kannur,11.8745,75.3704,6.38,124.29,Yellow
2016-11-18,Kasaragod,12.499,75.0577,3.58,83.8,Yellow
2016-11-18,Pathanamthitta,9.2646,76.7874,3.55,115.31,Yellow
2016-11-18,Idukki,9.8501,77.0166,8.04,133.4,Red
2016-11-19,Thiruvananthapuram,8.5241,76.9366,5.56,88.36,Yellow
2016-11-19,Kollam,8.8932,76.6141,6.9,98.52,Yellow
2016-11-19,Alappuzha,9.4981,76.3388,4.43,137.88,Yellow
2016-11-19,Kottayam,9.5916,76.5222,5.16,122.08,Yellow
2016-11-19,Ernakulam,10.0827,76.2711,2.8,59.83,Yellow
2016-11-19,Thrissur,10.5276,76.2144,7.35,145.18,Red
2016-11-19,Palakkad,10.7867,76.6548,4.28,129.48,Yellow
2016-11-19,Malappuram,11.2588,76.3183,8.31,60.48,Red
2016-11-19,Kozhikode,11.2588,75.7804,2.8,62.81,Yellow
2016-11-19,Wayanad,11.6854,76.132,5.55,101.97,Yellow
2016-11-19,Kannur,11.8745,75.3704,4.59,163.69,Yellow
2016-11-19,Kasaragod,12.499,75.0577,5.63,60.59,Yellow
2016-11-19,Pathanamthitta,9.2646,76.7874,5.42,97.89,Yellow
2016-11-19,Idukki,9.8501,77.0166,7.87,38.13,Red
2016-11-20,Thiruvananthapuram,8.5241,76.9366,3.76,100.2,Yellow
2016-11-20,Kollam,8.8932,76.6141,6.45,119.93,Yellow
2016-11-20,Alappuzha,9.4981,76.3388,2.72,20.86,Yellow
2016-11-20,Kottayam,9.5916,76.5222,7.1,115.75,Red
2016-11-20,Ernakulam,10.0827,76.2711,6.87,166.85,Orange
2016-11-20,Thrissur,10.5276,76.2144,6.98,75.79,Yellow
2016-11-20,Palakkad,10.7867,76.6548,1.8,116.25,Yellow
2016-11-20,Malappuram,11.2588,76.3183,4.51,172.45,Yellow
2016-11-20,Kozhikode,11.2588,75.7804,3.18,168.04,Yellow
2016-11-20,Wayanad,11.6854,76.132,5.94,141.24,Yellow
2016-11-20,Kannur,11.8745,75.3704,6.08,169.78,Orange
2016-11-20,Kasaragod,12.499,75.0577,4.2,141.53,Yellow
2016-11-20,Pathanamthitta,9.2646,76.7874,4.08,97.07,Yellow
2016-11-20,Idukki,9.8501,77.0166,6.31,106.18,Yellow
2016-11-21,Thiruvananthapuram,8.5241,76.9366,5.88,57.61,Yellow
2016-11-21,Kollam,8.8932,76.6141,3.5,86.44,Yellow
2016-11-21,Alappuzha,9.4981,76.3388,3.17,102.69,Yellow
2016-11-21,Kottayam,9.5916,76.5222,6.21,128.22,Yellow
2016-11-21,Ernakulam,10.0827,76.2711,7.61,124.3,Red
2016-11-21,Thrissur,10.5276,76.2144,4.74,146.49,Yellow
2016-11-21,Palakkad,10.7867,76.6548,3.73,172.02,Yellow
2016-11-21,Malappuram,11.2588,76.3183,5.66,94.19,Yellow
2016-11-21,Kozhikode,11.2588,75.7804,5.34,154.11,Orange
2016-11-21,Wayanad,11.6854,76.132,4.8,104.1,Yellow
2016-11-21,Kannur,11.8745,75.3704,4.52,82.13,Yellow
2016-11-21,Kasaragod,12.499,75.0577,5.49,121.78,Yellow
2016-11-21,Pathanamthitta,9.2646,76.7874,4.25,127.18,Yellow
2016-11-21,Idukki,9.8501,77.0166,8.9,71.51,Red
2016-11-22,Thiruvananthapuram,8.5241,76.9366,3.2,145.67,Yellow
2016-11-22,Kollam,8.8932,76.6141,6.12,119.28,Yellow
2016-11-22,Alappuzha,9.4981,76.3388,2.34,106.72,Yellow
2016-11-22,Kottayam,9.5916,76.5222,4.22,53.18,Yellow
2016-11-22,Ernakulam,10.0827,76.2711,6.62,122.37,Yellow
2016-11-22,Thrissur,10.5276,76.2144,5.24,95.78,Yellow
2016-11-22,Palakkad,10.7867,76.6548,5.81,52.31,Yellow
2016-11-22,Malappuram,11.2588,76.3183,3.2,128.48,Yellow
2016-11-22,Kozhikode,11.2588,75.7804,5.09,169.5,Orange
2016-11-22,Wayanad,11.6854,76.132,6.17,47.08,Yellow
2016-11-22,Kannur,11.8745,75.3704,6.38,83.31,Yellow
2016-11-22,Kasaragod,12.499,75.0577,2.5,100.04,Yellow
2016-11-22,Pathanamthitta,9.2646,76.7874,3.13,83.22,Yellow
2016-11-22,Idukki,9.8501,77.0166,7.14,78.65,Red
2016-11-23,Thiruvananthapuram,8.5241,76.9366,2.92,99.25,Yellow
2016-11-23,Kollam,8.8932,76.6141,4.41,167.73,Yellow
2016-11-23,Alappuzha,9.4981,76.3388,6.49,74.44,Yellow
2016-11-23,Kottayam,9.5916,76.5222,6.77,195.96,Orange
2016-11-23,Ernakulam,10.0827,76.2711,5.09,165.9,Orange
2016-11-23,Thrissur,10.5276,76.2144,3.43,196.66,Yellow
2016-11-23,Palakkad,10.7867,76.6548,5.94,96.9,Yellow
2016-11-23,Malappuram,11.2588,76.3183,2.66,74.61,Yellow
2016-11-23,Kozhikode,11.2588,75.7804,6.48,154.89,Orange
2016-11-23,Wayanad,11.6854,76.132,6.45,181.64,Orange
2016-11-23,Kannur,11.8745,75.3704,7.43,94.25,Red
2016-11-23,Kasaragod,12.499,75.0577,6.78,146.41,Yellow
2016-11-23,Pathanamthitta,9.2646,76.7874,3.42,142.64,Yellow
2016-11-23,Idukki,9.8501,77.0166,4.76,61.62,Yellow
2016-11-24,Thiruvananthapuram,8.5241,76.9366,4.25,128.71,Yellow
2016-11-24,Kollam,8.8932,76.6141,6.48,139.69,Yellow
2016-11-24,Alappuzha,9.4981,76.3388,4.4,107.43,Yellow
2016-11-24,Kottayam,9.5916,76.5222,4.44,87.56,Yellow
2016-11-24,Ernakulam,10.0827,76.2711,2.83,190.36,Yellow
2016-11-24,Thrissur,10.5276,76.2144,2.96,65.4,Yellow
2016-11-24,Palakkad,10.7867,76.6548,3.77,130.72,Yellow
2016-11-24,Malappuram,11.2588,76.3183,6.45,48.07,Yellow
2016-11-24,Kozhikode,11.2588,75.7804,5.8,88.68,Yellow
2016-11-24,Wayanad,11.6854,76.132,5.11,108.27,Yellow
2016-11-24,Kannur,11.8745,75.3704,5.22,129.27,Yellow
2016-11-24,Kasaragod,12.499,75.0577,3.32,124.59,Yellow
2016-11-24,Pathanamthitta,9.2646,76.7874,4.13,102.41,Yellow
2016-11-24,Idukki,9.8501,77.0166,5.84,120.17,Yellow
2016-11-25,Thiruvananthapuram,8.5241,76.9366,4.17,100.98,Yellow
2016-11-25,Kollam,8.8932,76.6141,3.08,65.66,Yellow
2016-11-25,Alappuzha,9.4981,76.3388,3.79,134.36,Yellow
2016-11-25,Kottayam,9.5916,76.5222,2.04,163.14,Yellow
2016-11-25,Ernakulam,10.0827,76.2711,2.39,99.27,Yellow
2016-11-25,Thrissur,10.5276,76.2144,2.08,109.84,Yellow
2016-11-25,Palakkad,10.7867,76.6548,2.37,173.17,Yellow
2016-11-25,Malappuram,11.2588,76.3183,7.92,89.78,Red
2016-11-25,Kozhikode,11.2588,75.7804,5.17,141.15,Yellow
2016-11-25,Wayanad,11.6854,76.132,3.8,120.55,Yellow
2016-11-25,Kannur,11.8745,75.3704,4.92,164.9,Yellow
2016-11-25,Kasaragod,12.499,75.0577,3.48,79.29,Yellow
2016-11-25,Pathanamthitta,9.2646,76.7874,3.86,155.23,Yellow
2016-11-25,Idukki,9.8501,77.0166,5.83,107.3,Yellow
2016-11-26,Thiruvananthapuram,8.5241,76.9366,5.62,114.06,Yellow
2016-11-26,Kollam,8.8932,76.6141,6.07,113.64,Yellow
2016-11-26,Alappuzha,9.4981,76.3388,2.35,198.42,Yellow
2016-11-26,Kottayam,9.5916,76.5222,3.98,169.25,Yellow
2016-11-26,Ernakulam,10.0827,76.2711,2.55,82.82,Yellow
2016-11-26,Thrissur,10.5276,76.2144,7.24,121.63,Red
2016-11-26,Palakkad,10.7867,76.6548,1.92,138.53,Yellow
2016-11-26,Malappuram,11.2588,76.3183,3.89,177.07,Yellow
2016-11-26,Kozhikode,11.2588,75.7804,2.74,85.82,Yellow
2016-11-26,Wayanad,11.6854,76.132,4.64,134.01,Yellow
2016-11-26,Kannur,11.8745,75.3704,6.6,136.52,Yellow
2016-11-26,Kasaragod,12.499,75.0577,2.65,112.74,Yellow
2016-11-26,Pathanamthitta,9.2646,76.7874,3.83,107.01,Yellow
2016-11-26,Idukki,9.8501,77.0166,7.38,88.99,Red
2016-11-27,Thiruvananthapuram,8.5241,76.9366,5.32,184.3,Orange
2016-11-27,Kollam,8.8932,76.6141,6.52,88.3,Yellow
2016-11-27,Alappuzha,9.4981,76.3388,3.51,203.04,Red
2016-11-27,Kottayam,9.5916,76.5222,5.41,87.92,Yellow
2016-11-27,Ernakulam,10.0827,76.2711,3.65,116.33,Yellow
2016-11-27,Thrissur,10.5276,76.2144,4.05,100.43,Yellow
2016-11-27,Palakkad,10.7867,76.6548,2.97,121.76,Yellow
2016-11-27,Malappuram,11.2588,76.3183,2.68,128.21,Yellow
2016-11-27,Kozhikode,11.2588,75.7804,2.61,109.59,Yellow
2016-11-27,Wayanad,11.6854,76.132,3.17,145.63,Yellow
2016-11-27,Kannur,11.8745,75.3704,3.74,95.39,Yellow
2016-11-27,Kasaragod,12.499,75.0577,5.0,129.83,Yellow
2016-11-27,Pathanamthitta,9.2646,76.7874,3.37,46.38,Yellow
2016-11-27,Idukki,9.8501,77.0166,6.91,52.77,Yellow
2016-11-28,Thiruvananthapuram,8.5241,76.9366,5.46,107.95,Yellow
2016-11-28,Kollam,8.8932,76.6141,6.67,75.24,Yellow
2016-11-28,Alappuzha,9.4981,76.3388,4.77,119.26,Yellow
2016-11-28,Kottayam,9.5916,76.5222,2.22,70.45,Yellow
2016-11-28,Ernakulam,10.0827,76.2711,5.78,165.96,Orange
2016-11-28,Thrissur,10.5276,76.2144,2.92,133.69,Yellow
2016-11-28,Palakkad,10.7867,76.6548,4.99,132.48,Yellow
2016-11-28,Malappuram,11.2588,76.3183,4.7,111.64,Yellow
2016-11-28,Kozhikode,11.2588,75.7804,6.96,116.83,Yellow
2016-11-28,Wayanad,11.6854,76.132,5.02,181.93,Orange
2016-11-28,Kannur,11.8745,75.3704,7.16,119.91,Red
2016-11-28,Kasaragod,12.499,75.0577,5.56,138.59,Yellow
2016-11-28,Pathanamthitta,9.2646,76.7874,3.5,135.91,Yellow
2016-11-28,Idukki,9.8501,77.0166,5.65,145.35,Yellow
2016-11-29,Thiruvananthapuram,8.5241,76.9366,5.24,164.31,Orange
2016-11-29,Kollam,8.8932,76.6141,5.54,138.49,Yellow
2016-11-29,Alappuzha,9.4981,76.3388,2.11,71.8,Yellow
2016-11-29,Kottayam,9.5916,76.5222,2.33,115.27,Yellow
2016-11-29,Ernakulam,10.0827,76.2711,6.55,139.53,Yellow
2016-11-29,Thrissur,10.5276,76.2144,4.09,170.6,Yellow
2016-11-29,Palakkad,10.7867,76.6548,3.01,67.74,Yellow
2016-11-29,Malappuram,11.2588,76.3183,4.53,178.36,Yellow
2016-11-29,Kozhikode,11.2588,75.7804,3.63,141.74,Yellow
2016-11-29,Wayanad,11.6854,76.132,3.67,159.99,Yellow
2016-11-29,Kannur,11.8745,75.3704,4.65,144.61,Yellow
2016-11-29,Kasaragod,12.499,75.0577,3.18,157.25,Yellow
2016-11-29,Pathanamthitta,9.2646,76.7874,5.41,45.37,Yellow
2016-11-29,Idukki,9.8501,77.0166,6.13,90.36,Yellow
2016-11-30,Thiruvananthapuram,8.5241,76.9366,2.88,164.56,Yellow
2016-11-30,Kollam,8.8932,76.6141,6.97,136.48,Yellow
2016-11-30,Alappuzha,9.4981,76.3388,3.87,161.49,Yellow
2016-11-30,Kottayam,9.5916,76.5222,2.54,93.56,Yellow
2016-11-30,Ernakulam,10.0827,76.2711,5.84,94.25,Yellow
2016-11-30,Thrissur,10.5276,76.2144,5.67,62.43,Yellow
2016-11-30,Palakkad,10.7867,76.6548,3.18,190.62,Yellow
2016-11-30,Malappuram,11.2588,76.3183,6.34,186.85,Orange
2016-11-30,Kozhikode,11.2588,75.7804,5.93,115.14,Yellow
2016-11-30,Wayanad,11.6854,76.132,4.59,155.82,Yellow
2016-11-30,Kannur,11.8745,75.3704,5.32,86.94,Yellow
2016-11-30,Kasaragod,12.499,75.0577,6.12,72.41,Yellow
2016-11-30,Pathanamthitta,9.2646,76.7874,4.76,129.6,Yellow
2016-11-30,Idukki,9.8501,77.0166,8.9,67.28,Red
2016-12-01,Thiruvananthapuram,8.5241,76.9366,3.81,130.02,Yellow
2016-12-01,Kollam,8.8932,76.6141,5.93,150.21,Orange
2016-12-01,Alappuzha,9.4981,76.3388,3.97,122.22,Yellow
2016-12-01,Kottayam,9.5916,76.5222,6.02,109.84,Yellow
2016-12-01,Ernakulam,10.0827,76.2711,3.08,95.48,Yellow
2016-12-01,Thrissur,10.5276,76.2144,6.39,123.97,Yellow
2016-12-01,Palakkad,10.7867,76.6548,3.66,119.54,Yellow
2016-12-01,Malappuram,11.2588,76.3183,8.08,76.26,Red
2016-12-01,Kozhikode,11.2588,75.7804,5.52,137.17,Yellow
2016-12-01,Wayanad,11.6854,76.132,5.48,74.55,Yellow
2016-12-01,Kannur,11.8745,75.3704,5.58,150.52,Orange
2016-12-01,Kasaragod,12.499,75.0577,5.58,190.63,Orange
2016-12-01,Pathanamthitta,9.2646,76.7874,5.99,88.77,Yellow
2016-12-01,Idukki,9.8501,77.0166,4.39,83.29,Yellow
2016-12-02,Thiruvananthapuram,8.5241,76.9366,4.94,123.91,Yellow
2016-12-02,Kollam,8.8932,76.6141,5.97,134.93,Yellow
2016-12-02,Alappuzha,9.4981,76.3388,4.14,114.19,Yellow
2016-12-02,Kottayam,9.5916,76.5222,5.08,131.14,Yellow
2016-12-02,Ernakulam,10.0827,76.2711,3.15,133.84,Yellow
2016-12-02,Thrissur,10.5276,76.2144,2.38,89.27,Yellow
2016-12-02,Palakkad,10.7867,76.6548,2.76,84.37,Yellow
2016-12-02,Malappuram,11.2588,76.3183,3.52,140.96,Yellow
2016-12-02,Kozhikode,11.2588,75.7804,4.58,145.2,Yellow
2016-12-02,Wayanad,11.6854,76.132,3.38,128.11,Yellow
2016-12-02,Kannur,11.8745,75.3704,7.2,125.63,Red
2016-12-02,Kasaragod,12.499,75.0577,3.53,86.6,Yellow
2016-12-02,Pathanamthitta,9.2646,76.7874,2.09,113.6,Yellow
2016-12-02,Idukki,9.8501,77.0166,3.1,135.7,Yellow
2016-12-03,Thiruvananthapuram,8.5241,76.9366,5.48,99.79,Yellow
2016-12-03,Kollam,8.8932,76.6141,3.72,130.53,Yellow
2016-12-03,Alappuzha,9.4981,76.3388,4.04,129.88,Yellow
2016-12-03,Kottayam,9.5916,76.5222,6.6,84.43,Yellow
2016-12-03,Ernakulam,10.0827,76.2711,2.02,121.25,Yellow
2016-12-03,Thrissur,10.5276,76.2144,6.95,136.51,Yellow
2016-12-03,Palakkad,10.7867,76.6548,3.03,106.38,Yellow
2016-12-03,Malappuram,11.2588,76.3183,8.38,175.64,Red
2016-12-03,Kozhikode,11.2588,75.7804,3.81,181.43,Yellow
2016-12-03,Wayanad,11.6854,76.132,5.65,104.26,Yellow
2016-12-03,Kannur,11.8745,75.3704,7.3,90.15,Red
2016-12-03,Kasaragod,12.499,75.0577,4.56,99.56,Yellow
2016-12-03,Pathanamthitta,9.2646,76.7874,2.17,165.36,Yellow
2016-12-03,Idukki,9.8501,77.0166,8.36,168.42,Red
2016-12-04,Thiruvananthapuram,8.5241,76.9366,2.61,117.43,Yellow
2016-12-04,Kollam,8.8932,76.6141,6.31,16.2,Yellow
2016-12-04,Alappuzha,9.4981,76.3388,5.78,106.87,Yellow
2016-12-04,Kottayam,9.5916,76.5222,6.15,143.53,Yellow
2016-12-04,Ernakulam,10.0827,76.2711,2.04,74.66,Yellow
2016-12-04,Thrissur,10.5276,76.2144,5.43,115.67,Yellow
2016-12-04,Palakkad,10.7867,76.6548,3.16,177.52,Yellow
2016-12-04,Malappuram,11.2588,76.3183,3.76,86.3,Yellow
2016-12-04,Kozhikode,11.2588,75.7804,5.07,128.91,Yellow
2016-12-04,Wayanad,11.6854,76.132,5.35,157.3,Orange
2016-12-04,Kannur,11.8745,75.3704,5.44,170.57,Orange
2016-12-04,Kasaragod,12.499,75.0577,2.98,190.32,Yellow
2016-12-04,Pathanamthitta,9.2646,76.7874,6.15,147.93,Yellow
2016-12-04,Idukki,9.8501,77.0166,7.5,126.1,Red
2016-12-05,Thiruvananthapuram,8.5241,76.9366,2.69,111.51,Yellow
2016-12-05,Kollam,8.8932,76.6141,3.19,130.56,Yellow
2016-12-05,Alappuzha,9.4981,76.3388,5.49,147.27,Yellow
2016-12-05,Kottayam,9.5916,76.5222,3.54,162.82,Yellow
2016-12-05,Ernakulam,10.0827,76.2711,5.2,137.15,Yellow
2016-12-05,Thrissur,10.5276,76.2144,2.13,145.27,Yellow
2016-12-05,Palakkad,10.7867,76.6548,4.93,132.26,Yellow
2016-12-05,Malappuram,11.2588,76.3183,2.7,143.49,Yellow
2016-12-05,Kozhikode,11.2588,75.7804,7.84,129.08,Red
2016-12-05,Wayanad,11.6854,76.132,5.68,146.75,Yellow
2016-12-05,Kannur,11.8745,75.3704,4.69,38.3,Yellow
2016-12-05,Kasaragod,12.499,75.0577,4.19,115.98,Yellow
2016-12-05,Pathanamthitta,9.2646,76.7874,5.56,77.04,Yellow
2016-12-05,Idukki,9.8501,77.0166,5.14,86.94,Yellow
2016-12-06,Thiruvananthapuram,8.5241,76.9366,4.65,105.23,Yellow
2016-12-06,Kollam,8.8932,76.6141,4.13,61.93,Yellow
2016-12-06,Alappuzha,9.4981,76.3388,5.63,125.79,Yellow
2016-12-06,Kottayam,9.5916,76.5222,6.5,160.73,Orange
2016-12-06,Ernakulam,10.0827,76.2711,4.46,128.93,Yellow
2016-12-06,Thrissur,10.5276,76.2144,7.54,107.28,Red
2016-12-06,Palakkad,10.7867,76.6548,5.13,89.35,Yellow
2016-12-06,Malappuram,11.2588,76.3183,4.18,136.48,Yellow
2016-12-06,Kozhikode,11.2588,75.7804,7.16,63.83,Red
2016-12-06,Wayanad,11.6854,76.132,5.36,92.62,Yellow
2016-12-06,Kannur,11.8745,75.3704,4.24,167.79,Yellow
2016-12-06,Kasaragod,12.499,75.0577,3.05,101.37,Yellow
2016-12-06,Pathanamthitta,9.2646,76.7874,4.52,102.03,Yellow
2016-12-06,Idukki,9.8501,77.0166,8.55,66.74,Red
2016-12-07,Thiruvananthapuram,8.5241,76.9366,5.65,79.28,Yellow
2016-12-07,Kollam,8.8932,76.6141,3.75,160.51,Yellow
2016-12-07,Alappuzha,9.4981,76.3388,5.13,83.73,Yellow
2016-12-07,Kottayam,9.5916,76.5222,5.26,209.5,Red
2016-12-07,Ernakulam,10.0827,76.2711,2.57,85.87,Yellow
2016-12-07,Thrissur,10.5276,76.2144,6.44,81.79,Yellow
2016-12-07,Palakkad,10.7867,76.6548,5.59,136.33,Yellow
2016-12-07,Malappuram,11.2588,76.3183,2.5,53.02,Yellow
2016-12-07,Kozhikode,11.2588,75.7804,7.71,154.8,Red
2016-12-07,Wayanad,11.6854,76.132,6.56,61.59,Yellow
2016-12-07,Kannur,11.8745,75.3704,4.16,93.03,Yellow
2016-12-07,Kasaragod,12.499,75.0577,4.91,92.69,Yellow
2016-12-07,Pathanamthitta,9.2646,76.7874,2.99,152.7,Yellow
2016-12-07,Idukki,9.8501,77.0166,3.65,126.72,Yellow
2016-12-08,Thiruvananthapuram,8.5241,76.9366,2.83,83.94,Yellow
2016-12-08,Kollam,8.8932,76.6141,5.38,116.42,Yellow
2016-12-08,Alappuzha,9.4981,76.3388,3.67,89.08,Yellow
2016-12-08,Kottayam,9.5916,76.5222,4.37,125.29,Yellow
2016-12-08,Ernakulam,10.0827,76.2711,4.69,73.01,Yellow
2016-12-08,Thrissur,10.5276,76.2144,2.35,138.34,Yellow
2016-12-08,Palakkad,10.7867,76.6548,3.77,118.71,Yellow
2016-12-08,Malappuram,11.2588,76.3183,6.28,140.92,Yellow
2016-12-08,Kozhikode,11.2588,75.7804,7.38,156.27,Red
2016-12-08,Wayanad,11.6854,76.132,3.99,113.23,Yellow
2016-12-08,Kannur,11.8745,75.3704,3.93,109.22,Yellow
2016-12-08,Kasaragod,12.499,75.0577,2.43,103.5,Yellow
2016-12-08,Pathanamthitta,9.2646,76.7874,2.3,149.4,Yellow
2016-12-08,Idukki,9.8501,77.0166,7.19,37.26,Red
2016-12-09,Thiruvananthapuram,8.5241,76.9366,3.89,135.87,Yellow
2016-12-09,Kollam,8.8932,76.6141,6.37,127.93,Yellow
2016-12-09,Alappuzha,9.4981,76.3388,4.45,82.21,Yellow
2016-12-09,Kottayam,9.5916,76.5222,6.97,84.9,Yellow
2016-12-09,Ernakulam,10.0827,76.2711,3.16,171.11,Yellow
2016-12-09,Thrissur,10.5276,76.2144,6.98,101.39,Yellow
2016-12-09,Palakkad,10.7867,76.6548,3.48,140.89,Yellow
2016-12-09,Malappuram,11.2588,76.3183,8.4,98.22,Red
2016-12-09,Kozhikode,11.2588,75.7804,4.58,125.42,Yellow
2016-12-09,Wayanad,11.6854,76.132,3.98,157.3,Yellow
2016-12-09,Kannur,11.8745,75.3704,6.03,104.24,Yellow
2016-12-09,Kasaragod,12.499,75.0577,5.12,210.32,Red
2016-12-09,Pathanamthitta,9.2646,76.7874,2.05,127.05,Yellow
2016-12-09,Idukki,9.8501,77.0166,2.5,109.96,Yellow
2016-12-10,Thiruvananthapuram,8.5241,76.9366,3.37,112.06,Yellow
2016-12-10,Kollam,8.8932,76.6141,3.07,165.64,Yellow
2016-12-10,Alappuzha,9.4981,76.3388,4.37,84.58,Yellow
2016-12-10,Kottayam,9.5916,76.5222,6.65,145.68,Yellow
2016-12-10,Ernakulam,10.0827,76.2711,5.16,207.42,Red
2016-12-10,Thrissur,10.5276,76.2144,4.92,98.08,Yellow
2016-12-10,Palakkad,10.7867,76.6548,3.93,103.81,Yellow
2016-12-10,Malappuram,11.2588,76.3183,8.33,49.97,Red
2016-12-10,Kozhikode,11.2588,75.7804,4.54,158.58,Yellow
2016-12-10,Wayanad,11.6854,76.132,4.39,99.28,Yellow
2016-12-10,Kannur,11.8745,75.3704,4.03,103.94,Yellow
2016-12-10,Kasaragod,12.499,75.0577,3.9,45.71,Yellow
2016-12-10,Pathanamthitta,9.2646,76.7874,5.79,72.29,Yellow
2016-12-10,Idukki,9.8501,77.0166,4.37,124.75,Yellow
2016-12-11,Thiruvananthapuram,8.5241,76.9366,5.83,149.24,Yellow
2016-12-11,Kollam,8.8932,76.6141,4.74,50.11,Yellow
2016-12-11,Alappuzha,9.4981,76.3388,2.71,142.63,Yellow
2016-12-11,Kottayam,9.5916,76.5222,3.69,127.43,Yellow
2016-12-11,Ernakulam,10.0827,76.2711,6.25,58.19,Yellow
2016-12-11,Thrissur,10.5276,76.2144,2.49,215.2,Red
2016-12-11,Palakkad,10.7867,76.6548,4.47,91.27,Yellow
2016-12-11,Malappuram,11.2588,76.3183,3.57,82.37,Yellow
2016-12-11,Kozhikode,11.2588,75.7804,4.64,102.02,Yellow
2016-12-11,Wayanad,11.6854,76.132,5.75,93.06,Yellow
2016-12-11,Kannur,11.8745,75.3704,3.5,120.47,Yellow
2016-12-11,Kasaragod,12.499,75.0577,5.4,134.02,Yellow
2016-12-11,Pathanamthitta,9.2646,76.7874,6.81,142.2,Yellow
2016-12-11,Idukki,9.8501,77.0166,7.03,81.76,Red
